order_id,user_id,restaurant_id,item_id,item_name,quantity,unit_price,order_date,order_hour,slot,is_weekend,order_total
ORD0003202,U0130,R003,I00024,Rajma Chawal,1,190.0,2025-02-26,16,Tea-Time,False,190.0
ORD0003202,U0130,R003,I00021,Cold Coffee,1,70.0,2025-02-26,16,Tea-Time,False,260.0
ORD0003202,U0130,R003,I00029,Kacchi Biryani,1,250.0,2025-02-26,16,Tea-Time,False,510.0
ORD0003203,U0130,R052,I00503,ABC Juice,1,170.0,2025-07-23,9,Breakfast,False,170.0
ORD0003203,U0130,R052,I00509,Paal Payasam,2,100.0,2025-07-23,9,Breakfast,False,370.0
ORD0003203,U0130,R052,I00506,Kanji,1,60.0,2025-07-23,9,Breakfast,False,430.0
ORD0003203,U0130,R052,I00504,Sev Puri,1,280.0,2025-07-23,9,Breakfast,False,710.0
ORD0003203,U0130,R052,I00508,Onion Rings,1,160.0,2025-07-23,9,Breakfast,False,870.0
ORD0003204,U0130,R078,I00760,Papdi Chaat,1,270.0,2025-06-27,14,Lunch,False,270.0
ORD0003204,U0130,R078,I00766,Uttapam,1,560.0,2025-06-27,14,Lunch,False,830.0
ORD0003204,U0130,R078,I00763,Poha,2,480.0,2025-06-27,14,Lunch,False,1790.0
ORD0003205,U0130,R028,I00271,Buttermilk,1,120.0,2024-03-29,9,Breakfast,False,120.0
ORD0003205,U0130,R028,I00265,Gobi 65,1,190.0,2024-03-29,9,Breakfast,False,310.0
ORD0003205,U0130,R028,I00264,Banana Split,1,370.0,2024-03-29,9,Breakfast,False,680.0
ORD0003205,U0130,R028,I00266,Crème Brûlée,1,440.0,2024-03-29,9,Breakfast,False,1120.0
ORD0003206,U0130,R061,I00594,Papad,1,80.0,2024-10-08,20,Dinner,False,80.0
ORD0003206,U0130,R061,I00599,Aloo Chaat,1,100.0,2024-10-08,20,Dinner,False,180.0
ORD0003206,U0130,R061,I00600,Papdi Chaat,1,140.0,2024-10-08,20,Dinner,False,320.0
ORD0003206,U0130,R061,I00592,Kulfi Falooda,1,230.0,2024-10-08,20,Dinner,False,550.0
ORD0003207,U0130,R052,I00502,Orange Juice,2,410.0,2025-01-06,0,Late-Night,False,820.0
ORD0003208,U0130,R056,I00547,Choco Lava Cake,1,80.0,2025-04-22,19,Dinner,False,80.0
ORD0003208,U0130,R056,I00545,Mixed Fruit Juice,1,550.0,2025-04-22,19,Dinner,False,630.0
ORD0003208,U0130,R056,I00546,Garlic Bread,2,70.0,2025-04-22,19,Dinner,False,770.0
ORD0003209,U0130,R054,I00523,Mawa Jalebi,1,110.0,2025-01-18,21,Dinner,False,110.0
ORD0003209,U0130,R054,I00530,Aam Panna,1,110.0,2025-01-18,21,Dinner,False,220.0
ORD0003209,U0130,R054,I00526,Hot Chocolate,1,90.0,2025-01-18,21,Dinner,False,310.0
ORD0003210,U0130,R054,I00530,Aam Panna,1,110.0,2025-05-11,22,Dinner,False,110.0
ORD0003210,U0130,R054,I00523,Mawa Jalebi,1,110.0,2025-05-11,22,Dinner,False,220.0
ORD0003211,U0130,R078,I00768,Papad,1,70.0,2025-09-05,13,Lunch,False,70.0
ORD0003211,U0130,R078,I00765,Matka Kulfi,1,230.0,2025-09-05,13,Lunch,False,300.0
ORD0003211,U0130,R078,I00761,Vanilla Shake,1,80.0,2025-09-05,13,Lunch,False,380.0
ORD0003212,U0130,R011,I00104,Watermelon Juice,1,340.0,2024-09-26,12,Lunch,False,340.0
ORD0003212,U0130,R011,I00102,Spring Rolls,1,170.0,2024-09-26,12,Lunch,False,510.0
ORD0003212,U0130,R011,I00106,Sev Puri,1,570.0,2024-09-26,12,Lunch,False,1080.0
ORD0003213,U0130,R040,I00387,Ragda Pattice,1,130.0,2024-07-16,7,Breakfast,True,130.0
ORD0003213,U0130,R040,I00386,Salted Lassi,1,120.0,2024-07-16,7,Breakfast,True,250.0
ORD0003213,U0130,R040,I00393,Papad,1,170.0,2024-07-16,7,Breakfast,True,420.0
ORD0003213,U0130,R040,I00385,Dal Makhani,1,510.0,2024-07-16,7,Breakfast,True,930.0
ORD0003214,U0130,R046,I00448,Kathi Roll,1,560.0,2025-11-21,15,Lunch,False,560.0
ORD0003214,U0130,R046,I00447,Oreo McFlurry,1,220.0,2025-11-21,15,Lunch,False,780.0
ORD0003214,U0130,R046,I00453,Papad,1,120.0,2025-11-21,15,Lunch,False,900.0
ORD0003215,U0130,R078,I00766,Uttapam,1,560.0,2024-07-23,21,Dinner,False,560.0
ORD0003215,U0130,R078,I00760,Papdi Chaat,1,270.0,2024-07-23,21,Dinner,False,830.0
ORD0003215,U0130,R078,I00762,Aam Panna,1,150.0,2024-07-23,21,Dinner,False,980.0
ORD0003216,U0130,R074,I00729,Sev,1,90.0,2025-06-05,12,Lunch,True,90.0
ORD0003216,U0130,R074,I00727,French Fries,1,320.0,2025-06-05,12,Lunch,True,410.0
ORD0003216,U0130,R074,I00724,Kathi Roll,1,330.0,2025-06-05,12,Lunch,True,740.0
ORD0003216,U0130,R074,I00726,Poha,2,470.0,2025-06-05,12,Lunch,True,1680.0
ORD0003216,U0130,R074,I00723,Nannari Sarbat,1,80.0,2025-06-05,12,Lunch,True,1760.0
ORD0003217,U0130,R008,I00076,Gobi 65,2,230.0,2024-06-22,8,Breakfast,True,460.0
ORD0003217,U0130,R008,I00077,Panagam,2,110.0,2024-06-22,8,Breakfast,True,680.0
ORD0003217,U0130,R008,I00075,Idli Sambar,1,400.0,2024-06-22,8,Breakfast,True,1080.0
ORD0003217,U0130,R008,I00079,Chettinad Chicken Curry,1,320.0,2024-06-22,8,Breakfast,True,1400.0
ORD0003217,U0130,R008,I00080,Gunpowder Podi,1,100.0,2024-06-22,8,Breakfast,True,1500.0
ORD0003218,U0130,R054,I00530,Aam Panna,1,110.0,2024-04-08,14,Lunch,True,110.0
ORD0003218,U0130,R054,I00525,Samosa,2,520.0,2024-04-08,14,Lunch,True,1150.0
ORD0003218,U0130,R054,I00523,Mawa Jalebi,2,110.0,2024-04-08,14,Lunch,True,1370.0
ORD0003219,U0130,R031,I00302,Panagam,1,130.0,2024-08-15,21,Dinner,True,130.0
ORD0003219,U0130,R031,I00299,Tiramisu,1,160.0,2024-08-15,21,Dinner,True,290.0
ORD0003220,U0130,R054,I00523,Mawa Jalebi,1,110.0,2025-10-13,19,Dinner,False,110.0
ORD0003220,U0130,R054,I00525,Samosa,1,520.0,2025-10-13,19,Dinner,False,630.0
ORD0003220,U0130,R054,I00530,Aam Panna,1,110.0,2025-10-13,19,Dinner,False,740.0
ORD0003221,U0130,R050,I00487,Pancakes,1,200.0,2025-09-21,12,Lunch,True,200.0
ORD0003221,U0130,R050,I00486,Kanji,1,110.0,2025-09-21,12,Lunch,True,310.0
ORD0003221,U0130,R050,I00492,Poha,1,350.0,2025-09-21,12,Lunch,True,660.0
ORD0003222,U0130,R054,I00530,Aam Panna,1,110.0,2024-08-07,21,Dinner,False,110.0
ORD0003222,U0130,R054,I00523,Mawa Jalebi,1,110.0,2024-08-07,21,Dinner,False,220.0
ORD0003223,U0130,R074,I00728,Aloo Tikki,1,230.0,2024-07-01,20,Dinner,False,230.0
ORD0003223,U0130,R074,I00727,French Fries,1,320.0,2024-07-01,20,Dinner,False,550.0
ORD0003223,U0130,R074,I00726,Poha,1,470.0,2024-07-01,20,Dinner,False,1020.0
ORD0003223,U0130,R074,I00729,Sev,1,90.0,2024-07-01,20,Dinner,False,1110.0
ORD0003224,U0130,R050,I00486,Kanji,1,110.0,2025-12-06,15,Lunch,True,110.0
ORD0003224,U0130,R050,I00492,Poha,1,350.0,2025-12-06,15,Lunch,True,460.0
ORD0003224,U0130,R050,I00487,Pancakes,1,200.0,2025-12-06,15,Lunch,True,660.0
ORD0003224,U0130,R050,I00488,Mawa Jalebi,2,280.0,2025-12-06,15,Lunch,True,1220.0
ORD0003224,U0130,R050,I00485,Ragda Pattice,1,170.0,2025-12-06,15,Lunch,True,1390.0
ORD0003225,U0130,R013,I00125,Onion Raita,1,80.0,2024-10-20,22,Dinner,True,80.0
ORD0003225,U0130,R013,I00126,Fanta,1,130.0,2024-10-20,22,Dinner,True,210.0
ORD0003225,U0130,R013,I00130,Thums Up,1,50.0,2024-10-20,22,Dinner,True,260.0
ORD0003225,U0130,R013,I00128,Shahi Tukda,1,80.0,2024-10-20,22,Dinner,True,340.0
ORD0003226,U0130,R012,I00114,Hot Dog,1,190.0,2025-10-15,7,Breakfast,False,190.0
ORD0003226,U0130,R012,I00120,Mixed Pickle,1,70.0,2025-10-15,7,Breakfast,False,260.0
ORD0003226,U0130,R012,I00115,Masala Chaas,1,130.0,2025-10-15,7,Breakfast,False,390.0
ORD0003227,U0130,R050,I00491,Hot Chocolate,1,80.0,2025-11-19,22,Dinner,False,80.0
ORD0003227,U0130,R050,I00486,Kanji,1,110.0,2025-11-19,22,Dinner,False,190.0
ORD0003227,U0130,R050,I00488,Mawa Jalebi,1,280.0,2025-11-19,22,Dinner,False,470.0
ORD0003228,U0131,R016,I00160,ABC Juice,1,530.0,2025-11-05,8,Breakfast,True,530.0
ORD0003229,U0131,R016,I00160,ABC Juice,1,530.0,2024-10-29,21,Dinner,False,530.0
ORD0003229,U0131,R016,I00159,Onion Rings,1,50.0,2024-10-29,21,Dinner,False,580.0
ORD0003229,U0131,R016,I00154,Pongal,1,400.0,2024-10-29,21,Dinner,False,980.0
ORD0003229,U0131,R016,I00157,Coleslaw,1,130.0,2024-10-29,21,Dinner,False,1110.0
ORD0003230,U0131,R058,I00567,Grilled Sandwich,1,310.0,2026-02-01,22,Dinner,False,310.0
ORD0003230,U0131,R058,I00563,Cold Coffee Frappe,2,90.0,2026-02-01,22,Dinner,False,490.0
ORD0003230,U0131,R058,I00564,Crispy Chicken Wrap,1,240.0,2026-02-01,22,Dinner,False,730.0
ORD0003231,U0131,R072,I00708,Margherita Pizza,1,390.0,2024-05-22,2,Late-Night,False,390.0
ORD0003231,U0131,R072,I00701,Cheese Balls,1,260.0,2024-05-22,2,Late-Night,False,650.0
ORD0003231,U0131,R072,I00703,Aloo Tikki,2,330.0,2024-05-22,2,Late-Night,False,1310.0
ORD0003232,U0131,R069,I00676,Jalapeno Poppers,2,310.0,2025-09-21,9,Breakfast,True,620.0
ORD0003232,U0131,R069,I00679,Sundae,1,160.0,2025-09-21,9,Breakfast,True,780.0
ORD0003232,U0131,R069,I00680,French Fries,1,490.0,2025-09-21,9,Breakfast,True,1270.0
ORD0003233,U0131,R051,I00496,French Fries,1,470.0,2024-03-22,23,Late-Night,False,470.0
ORD0003233,U0131,R051,I00495,Strawberry Milkshake,2,80.0,2024-03-22,23,Late-Night,False,630.0
ORD0003234,U0131,R032,I00312,Rumali Roti,1,50.0,2026-01-18,9,Breakfast,True,50.0
ORD0003234,U0131,R032,I00309,Jaljeera,1,130.0,2026-01-18,9,Breakfast,True,180.0
ORD0003235,U0131,R014,I00133,Lime Soda,1,50.0,2025-04-12,7,Breakfast,True,50.0
ORD0003235,U0131,R014,I00138,7UP,2,90.0,2025-04-12,7,Breakfast,True,230.0
ORD0003236,U0131,R053,I00516,Veg Manchurian,1,370.0,2025-09-28,21,Dinner,False,370.0
ORD0003236,U0131,R053,I00520,Soufflé,1,300.0,2025-09-28,21,Dinner,False,670.0
ORD0003237,U0131,R063,I00613,Curd Rice,1,160.0,2024-12-29,14,Lunch,False,160.0
ORD0003237,U0131,R063,I00618,Rava Dosa,1,520.0,2024-12-29,14,Lunch,False,680.0
ORD0003237,U0131,R063,I00612,Mango Cheesecake,2,310.0,2024-12-29,14,Lunch,False,1300.0
ORD0003238,U0131,R014,I00133,Lime Soda,1,50.0,2025-09-09,21,Dinner,True,50.0
ORD0003238,U0131,R014,I00138,7UP,1,90.0,2025-09-09,21,Dinner,True,140.0
ORD0003238,U0131,R014,I00140,Brownie,1,240.0,2025-09-09,21,Dinner,True,380.0
ORD0003238,U0131,R014,I00134,Lotus Stem Chips,1,100.0,2025-09-09,21,Dinner,True,480.0
ORD0003239,U0131,R016,I00160,ABC Juice,1,530.0,2024-10-14,21,Dinner,False,530.0
ORD0003239,U0131,R016,I00159,Onion Rings,1,50.0,2024-10-14,21,Dinner,False,580.0
ORD0003239,U0131,R016,I00151,Seviyan Kheer,1,190.0,2024-10-14,21,Dinner,False,770.0
ORD0003239,U0131,R016,I00157,Coleslaw,1,130.0,2024-10-14,21,Dinner,False,900.0
ORD0003240,U0131,R069,I00676,Jalapeno Poppers,1,310.0,2025-11-22,22,Dinner,False,310.0
ORD0003240,U0131,R069,I00672,Cheese Balls,1,110.0,2025-11-22,22,Dinner,False,420.0
ORD0003240,U0131,R069,I00674,Sambar,1,70.0,2025-11-22,22,Dinner,False,490.0
ORD0003240,U0131,R069,I00680,French Fries,2,490.0,2025-11-22,22,Dinner,False,1470.0
ORD0003241,U0131,R021,I00204,Pepsi,1,100.0,2024-08-17,21,Dinner,False,100.0
ORD0003241,U0131,R021,I00203,Dip Sauces,2,140.0,2024-08-17,21,Dinner,False,380.0
ORD0003241,U0131,R021,I00201,7UP,2,100.0,2024-08-17,21,Dinner,False,580.0
ORD0003242,U0131,R036,I00344,Jaljeera,2,100.0,2024-05-31,14,Lunch,False,200.0
ORD0003242,U0131,R036,I00347,McAloo Tikki,1,430.0,2024-05-31,14,Lunch,False,630.0
ORD0003242,U0131,R036,I00349,Veg Biryani,1,520.0,2024-05-31,14,Lunch,False,1150.0
ORD0003242,U0131,R036,I00351,Qubani Ka Meetha,1,190.0,2024-05-31,14,Lunch,False,1340.0
ORD0003243,U0131,R014,I00139,Oreo McFlurry,1,270.0,2025-10-26,19,Dinner,False,270.0
ORD0003243,U0131,R014,I00136,Grilled Sandwich,1,560.0,2025-10-26,19,Dinner,False,830.0
ORD0003244,U0131,R057,I00561,Prawn Biryani,1,390.0,2025-10-06,20,Dinner,False,390.0
ORD0003245,U0131,R014,I00135,Mosambi Juice,1,480.0,2025-02-03,18,Tea-Time,False,480.0
ORD0003245,U0131,R014,I00139,Oreo McFlurry,1,270.0,2025-02-03,18,Tea-Time,False,750.0
ORD0003245,U0131,R014,I00133,Lime Soda,1,50.0,2025-02-03,18,Tea-Time,False,800.0
ORD0003246,U0131,R072,I00709,Matcha Latte,2,190.0,2024-04-13,7,Breakfast,True,380.0
ORD0003246,U0131,R072,I00703,Aloo Tikki,1,330.0,2024-04-13,7,Breakfast,True,710.0
ORD0003246,U0131,R072,I00704,Iced Tea,1,50.0,2024-04-13,7,Breakfast,True,760.0
ORD0003247,U0131,R044,I00426,Manchow Soup,1,160.0,2024-11-16,17,Tea-Time,True,160.0
ORD0003247,U0131,R044,I00429,McAloo Tikki,1,370.0,2024-11-16,17,Tea-Time,True,530.0
ORD0003248,U0131,R058,I00571,Mountain Dew,1,90.0,2025-11-08,10,Breakfast,True,90.0
ORD0003248,U0131,R058,I00562,Chicken Shawarma,1,510.0,2025-11-08,10,Breakfast,True,600.0
ORD0003249,U0131,R069,I00680,French Fries,1,490.0,2025-02-18,10,Breakfast,False,490.0
ORD0003249,U0131,R069,I00672,Cheese Balls,1,110.0,2025-02-18,10,Breakfast,False,600.0
ORD0003250,U0131,R056,I00545,Mixed Fruit Juice,1,550.0,2025-10-18,22,Dinner,False,550.0
ORD0003250,U0131,R056,I00544,Chilli Chicken,1,450.0,2025-10-18,22,Dinner,False,1000.0
ORD0003250,U0131,R056,I00549,Kiwi Smoothie,1,460.0,2025-10-18,22,Dinner,False,1460.0
ORD0003251,U0132,R018,I00172,Laccha Paratha,1,100.0,2024-05-20,13,Lunch,False,100.0
ORD0003252,U0132,R035,I00340,Coca-Cola,1,40.0,2024-08-31,14,Lunch,False,40.0
ORD0003252,U0132,R035,I00338,Hara Bhara Kebab,1,260.0,2024-08-31,14,Lunch,False,300.0
ORD0003252,U0132,R035,I00335,Chole Bhature,1,520.0,2024-08-31,14,Lunch,False,820.0
ORD0003253,U0132,R074,I00727,French Fries,1,320.0,2024-03-28,1,Late-Night,False,320.0
ORD0003253,U0132,R074,I00723,Nannari Sarbat,1,80.0,2024-03-28,1,Late-Night,False,400.0
ORD0003254,U0132,R079,I00771,Garlic Naan,2,60.0,2024-09-01,21,Dinner,True,120.0
ORD0003254,U0132,R079,I00772,Kheer,1,120.0,2024-09-01,21,Dinner,True,240.0
ORD0003254,U0132,R079,I00774,Cold Coffee,1,130.0,2024-09-01,21,Dinner,True,370.0
ORD0003255,U0132,R008,I00077,Panagam,1,110.0,2025-01-01,20,Dinner,False,110.0
ORD0003255,U0132,R008,I00071,Masala Dosa,1,490.0,2025-01-01,20,Dinner,False,600.0
ORD0003255,U0132,R008,I00074,Paneer 65,1,160.0,2025-01-01,20,Dinner,False,760.0
ORD0003256,U0132,R001,I00004,ABC Juice,1,440.0,2024-05-06,9,Breakfast,False,440.0
ORD0003256,U0132,R001,I00003,Butter Chicken,1,170.0,2024-05-06,9,Breakfast,False,610.0
ORD0003256,U0132,R001,I00008,Tandoori Roti,1,130.0,2024-05-06,9,Breakfast,False,740.0
ORD0003256,U0132,R001,I00007,Seekh Kebab,1,160.0,2024-05-06,9,Breakfast,False,900.0
ORD0003257,U0132,R035,I00340,Coca-Cola,1,40.0,2024-06-02,16,Tea-Time,False,40.0
ORD0003257,U0132,R035,I00338,Hara Bhara Kebab,1,260.0,2024-06-02,16,Tea-Time,False,300.0
ORD0003257,U0132,R035,I00341,Seviyan Kheer,1,210.0,2024-06-02,16,Tea-Time,False,510.0
ORD0003257,U0132,R035,I00342,Salted Lassi,1,150.0,2024-06-02,16,Tea-Time,False,660.0
ORD0003258,U0132,R079,I00774,Cold Coffee,2,130.0,2024-08-24,10,Breakfast,False,260.0
ORD0003258,U0132,R079,I00775,Salted Lassi,2,140.0,2024-08-24,10,Breakfast,False,540.0
ORD0003258,U0132,R079,I00772,Kheer,1,120.0,2024-08-24,10,Breakfast,False,660.0
ORD0003258,U0132,R079,I00773,Paneer Tikka,1,310.0,2024-08-24,10,Breakfast,False,970.0
ORD0003258,U0132,R079,I00770,Mango Lassi,2,90.0,2024-08-24,10,Breakfast,False,1150.0
ORD0003259,U0132,R038,I00372,Mango Lassi,1,100.0,2025-10-05,14,Lunch,False,100.0
ORD0003259,U0132,R038,I00371,Dal Makhani,1,520.0,2025-10-05,14,Lunch,False,620.0
ORD0003260,U0132,R001,I00004,ABC Juice,1,440.0,2025-05-31,14,Lunch,True,440.0
ORD0003260,U0132,R001,I00002,Dum Aloo,1,560.0,2025-05-31,14,Lunch,True,1000.0
ORD0003260,U0132,R001,I00001,Matar Paneer,1,280.0,2025-05-31,14,Lunch,True,1280.0
ORD0003261,U0132,R047,I00460,Chicken Korma,1,470.0,2025-11-22,16,Tea-Time,False,470.0
ORD0003261,U0132,R047,I00461,Paneer Tikka Masala,1,280.0,2025-11-22,16,Tea-Time,False,750.0
ORD0003261,U0132,R047,I00459,Kadai Chicken,1,390.0,2025-11-22,16,Tea-Time,False,1140.0
ORD0003262,U0132,R001,I00001,Matar Paneer,1,280.0,2025-04-05,23,Late-Night,True,280.0
ORD0003262,U0132,R001,I00008,Tandoori Roti,1,130.0,2025-04-05,23,Late-Night,True,410.0
ORD0003262,U0132,R001,I00010,Gunpowder Podi,2,170.0,2025-04-05,23,Late-Night,True,750.0
ORD0003263,U0132,R073,I00713,Sambar,1,190.0,2026-02-02,0,Late-Night,False,190.0
ORD0003263,U0132,R073,I00716,Coca-Cola,1,110.0,2026-02-02,0,Late-Night,False,300.0
ORD0003264,U0132,R071,I00699,Sugarcane Juice,2,300.0,2024-03-18,9,Breakfast,False,600.0
ORD0003264,U0132,R071,I00700,Seekh Kebab,1,90.0,2024-03-18,9,Breakfast,False,690.0
ORD0003264,U0132,R071,I00691,Mutton Rogan Josh,2,180.0,2024-03-18,9,Breakfast,False,1050.0
ORD0003265,U0132,R037,I00360,Rumali Roti,2,140.0,2024-06-14,13,Lunch,False,280.0
ORD0003265,U0132,R037,I00361,Shahi Tukda,1,200.0,2024-06-14,13,Lunch,False,480.0
ORD0003266,U0132,R038,I00372,Mango Lassi,1,100.0,2024-07-19,0,Late-Night,True,100.0
ORD0003266,U0132,R038,I00373,Butter Chicken,1,490.0,2024-07-19,0,Late-Night,True,590.0
ORD0003266,U0132,R038,I00367,Paneer Tikka,1,250.0,2024-07-19,0,Late-Night,True,840.0
ORD0003267,U0132,R042,I00413,Filter Coffee,2,140.0,2026-01-09,13,Lunch,False,280.0
ORD0003267,U0132,R042,I00408,Chicken 65,1,190.0,2026-01-09,13,Lunch,False,470.0
ORD0003267,U0132,R042,I00407,Onion Raita,1,130.0,2026-01-09,13,Lunch,False,600.0
ORD0003267,U0132,R042,I00412,Masala Chaas,2,120.0,2026-01-09,13,Lunch,False,840.0
ORD0003267,U0132,R042,I00405,Rasam,1,140.0,2026-01-09,13,Lunch,False,980.0
ORD0003268,U0132,R079,I00770,Mango Lassi,1,90.0,2025-05-16,21,Dinner,True,90.0
ORD0003269,U0132,R079,I00775,Salted Lassi,1,140.0,2025-09-15,15,Lunch,False,140.0
ORD0003270,U0132,R047,I00459,Kadai Chicken,2,390.0,2025-02-16,12,Lunch,False,780.0
ORD0003270,U0132,R047,I00462,Crispy Corn,1,260.0,2025-02-16,12,Lunch,False,1040.0
ORD0003271,U0132,R071,I00692,Dum Aloo,1,510.0,2024-04-12,14,Lunch,True,510.0
ORD0003271,U0132,R071,I00691,Mutton Rogan Josh,1,180.0,2024-04-12,14,Lunch,True,690.0
ORD0003271,U0132,R071,I00695,Chai,1,60.0,2024-04-12,14,Lunch,True,750.0
ORD0003272,U0132,R047,I00455,Papad,1,60.0,2025-12-02,13,Lunch,False,60.0
ORD0003272,U0132,R047,I00456,Masala Chaas,1,100.0,2025-12-02,13,Lunch,False,160.0
ORD0003272,U0132,R047,I00458,Nimbu Pani,1,140.0,2025-12-02,13,Lunch,False,300.0
ORD0003273,U0132,R001,I00001,Matar Paneer,2,280.0,2024-05-23,13,Lunch,False,560.0
ORD0003273,U0132,R001,I00008,Tandoori Roti,2,130.0,2024-05-23,13,Lunch,False,820.0
ORD0003273,U0132,R001,I00003,Butter Chicken,1,170.0,2024-05-23,13,Lunch,False,990.0
ORD0003274,U0132,R028,I00269,Coconut Chutney,1,140.0,2025-09-25,14,Lunch,False,140.0
ORD0003274,U0132,R028,I00272,Badam Halwa,1,170.0,2025-09-25,14,Lunch,False,310.0
ORD0003275,U0132,R034,I00328,Crispy Corn,1,340.0,2024-09-24,15,Lunch,False,340.0
ORD0003275,U0132,R034,I00331,Papad,1,150.0,2024-09-24,15,Lunch,False,490.0
ORD0003275,U0132,R034,I00332,Seekh Kebab,1,290.0,2024-09-24,15,Lunch,False,780.0
ORD0003276,U0132,R038,I00371,Dal Makhani,1,520.0,2025-02-19,1,Late-Night,False,520.0
ORD0003276,U0132,R038,I00372,Mango Lassi,1,100.0,2025-02-19,1,Late-Night,False,620.0
ORD0003276,U0132,R038,I00369,Rooh Afza,1,120.0,2025-02-19,1,Late-Night,False,740.0
ORD0003276,U0132,R038,I00366,Paneer Tikka Masala,1,270.0,2025-02-19,1,Late-Night,False,1010.0
ORD0003276,U0132,R038,I00367,Paneer Tikka,1,250.0,2025-02-19,1,Late-Night,False,1260.0
ORD0003277,U0132,R035,I00342,Salted Lassi,1,150.0,2025-10-12,19,Dinner,False,150.0
ORD0003277,U0132,R035,I00335,Chole Bhature,1,520.0,2025-10-12,19,Dinner,False,670.0
ORD0003277,U0132,R035,I00338,Hara Bhara Kebab,1,260.0,2025-10-12,19,Dinner,False,930.0
ORD0003278,U0132,R056,I00549,Kiwi Smoothie,1,460.0,2024-12-19,22,Dinner,False,460.0
ORD0003278,U0132,R056,I00544,Chilli Chicken,1,450.0,2024-12-19,22,Dinner,False,910.0
ORD0003279,U0132,R047,I00461,Paneer Tikka Masala,1,280.0,2025-05-19,9,Breakfast,False,280.0
ORD0003279,U0132,R047,I00462,Crispy Corn,1,260.0,2025-05-19,9,Breakfast,False,540.0
ORD0003279,U0132,R047,I00459,Kadai Chicken,1,390.0,2025-05-19,9,Breakfast,False,930.0
ORD0003279,U0132,R047,I00460,Chicken Korma,1,470.0,2025-05-19,9,Breakfast,False,1400.0
ORD0003279,U0132,R047,I00458,Nimbu Pani,1,140.0,2025-05-19,9,Breakfast,False,1540.0
ORD0003280,U0132,R014,I00137,Iced Tea,1,90.0,2024-06-07,19,Dinner,True,90.0
ORD0003280,U0132,R014,I00140,Brownie,1,240.0,2024-06-07,19,Dinner,True,330.0
ORD0003280,U0132,R014,I00138,7UP,1,90.0,2024-06-07,19,Dinner,True,420.0
ORD0003281,U0132,R079,I00777,Rose Milk,1,80.0,2025-06-28,12,Lunch,True,80.0
ORD0003281,U0132,R079,I00770,Mango Lassi,1,90.0,2025-06-28,12,Lunch,True,170.0
ORD0003281,U0132,R079,I00773,Paneer Tikka,1,310.0,2025-06-28,12,Lunch,True,480.0
ORD0003281,U0132,R079,I00774,Cold Coffee,1,130.0,2025-06-28,12,Lunch,True,610.0
ORD0003282,U0132,R047,I00460,Chicken Korma,1,470.0,2024-04-26,15,Lunch,False,470.0
ORD0003282,U0132,R047,I00455,Papad,1,60.0,2024-04-26,15,Lunch,False,530.0
ORD0003282,U0132,R047,I00463,Mango Smoothie,1,100.0,2024-04-26,15,Lunch,False,630.0
ORD0003282,U0132,R047,I00456,Masala Chaas,1,100.0,2024-04-26,15,Lunch,False,730.0
ORD0003283,U0132,R038,I00367,Paneer Tikka,1,250.0,2024-10-06,15,Lunch,False,250.0
ORD0003284,U0132,R078,I00763,Poha,1,480.0,2024-12-20,13,Lunch,True,480.0
ORD0003284,U0132,R078,I00765,Matka Kulfi,1,230.0,2024-12-20,13,Lunch,True,710.0
ORD0003284,U0132,R078,I00760,Papdi Chaat,1,270.0,2024-12-20,13,Lunch,True,980.0
ORD0003285,U0132,R068,I00664,Kokum Sharbat,1,150.0,2025-10-02,2,Late-Night,False,150.0
ORD0003285,U0132,R068,I00671,Toffee Apple,2,250.0,2025-10-02,2,Late-Night,False,650.0
ORD0003285,U0132,R068,I00666,Date Pancake,1,310.0,2025-10-02,2,Late-Night,False,960.0
ORD0003285,U0132,R068,I00662,Mutton Rogan Josh,1,300.0,2025-10-02,2,Late-Night,False,1260.0
ORD0003285,U0132,R068,I00667,Fried Rice,1,350.0,2025-10-02,2,Late-Night,False,1610.0
ORD0003286,U0132,R071,I00691,Mutton Rogan Josh,1,180.0,2025-11-20,20,Dinner,False,180.0
ORD0003286,U0132,R071,I00694,Jalebi,2,230.0,2025-11-20,20,Dinner,False,640.0
ORD0003286,U0132,R071,I00699,Sugarcane Juice,1,300.0,2025-11-20,20,Dinner,False,940.0
ORD0003287,U0132,R071,I00691,Mutton Rogan Josh,1,180.0,2024-05-06,10,Breakfast,True,180.0
ORD0003287,U0132,R071,I00700,Seekh Kebab,2,90.0,2024-05-06,10,Breakfast,True,360.0
ORD0003288,U0132,R052,I00510,Sugarcane Juice,1,430.0,2024-10-01,22,Dinner,True,430.0
ORD0003288,U0132,R052,I00503,ABC Juice,1,170.0,2024-10-01,22,Dinner,True,600.0
ORD0003288,U0132,R052,I00511,Plain Dosa,2,280.0,2024-10-01,22,Dinner,True,1160.0
ORD0003288,U0132,R052,I00504,Sev Puri,1,280.0,2024-10-01,22,Dinner,True,1440.0
ORD0003289,U0132,R047,I00455,Papad,1,60.0,2025-02-08,21,Dinner,False,60.0
ORD0003289,U0132,R047,I00454,Butter Roti,2,160.0,2025-02-08,21,Dinner,False,380.0
ORD0003289,U0132,R047,I00457,Mutton Rogan Josh,1,510.0,2025-02-08,21,Dinner,False,890.0
ORD0003290,U0132,R001,I00004,ABC Juice,1,440.0,2024-06-15,22,Dinner,True,440.0
