item_id,restaurant_id,item_name,cuisine,category,is_veg,price_tier,base_price,cuisine_encoded,category_encoded,price_tier_encoded,popularity_score,order_frequency,avg_order_qty,reorder_rate,cart_frequency,avg_cart_position,cart_add_rate,base_price_norm,popularity_score_norm,order_frequency_norm,avg_order_qty_norm,reorder_rate_norm,cart_frequency_norm,avg_cart_position_norm,cart_add_rate_norm
I00392,R040,Chole Kulche,Street Food,mains,True,Premium,510.0,7,2,2,0.199,19.0,1.105263157894737,0.1875,42.0,0.5238095238095238,2.1,0.8703703703703705,0.25679347826086957,0.16964285714285712,0.10526315789473695,0.31875,0.1900452488687783,0.2175824175824176,0.024705882352941178
I00393,R040,Papad,Street Food,sides,True,Mid,170.0,7,3,1,0.185,21.0,1.1428571428571428,0.0,49.0,1.0816326530612246,2.227272727272727,0.24074074074074076,0.23777173913043476,0.1875,0.1428571428571428,0.0,0.22171945701357468,0.44929356357927785,0.02620320855614973
I00394,R041,Kiwi Smoothie,Beverages,mains,True,Premium,490.0,0,2,2,0.151,25.0,1.12,0.25,22.0,0.2727272727272727,0.8461538461538461,0.8333333333333334,0.19157608695652173,0.2232142857142857,0.1200000000000001,0.425,0.0995475113122172,0.11328671328671328,0.009954751131221719
I00395,R041,Warm Milk,Desserts,beverages,True,Budget,90.0,3,0,0,0.059,13.0,1.0,0.0,10.0,1.4,0.7142857142857143,0.09259259259259262,0.06657608695652173,0.11607142857142856,0.0,0.0,0.04524886877828055,0.5815384615384614,0.008403361344537815
I00396,R041,Paneer Tikka,North Indian,starters,True,Mid,170.0,5,4,1,0.25,49.0,1.163265306122449,0.29411764705882354,70.0,0.21428571428571427,1.4,0.24074074074074076,0.32608695652173914,0.4375,0.16326530612244894,0.5,0.31674208144796384,0.089010989010989,0.016470588235294115
I00397,R041,Chocolate Fondue,Desserts,mains,True,Premium,370.0,3,2,2,0.23,43.0,1.1162790697674418,0.25,46.0,0.21739130434782608,1.0454545454545454,0.6111111111111112,0.29891304347826086,0.3839285714285714,0.11627906976744184,0.425,0.2081447963800905,0.0903010033444816,0.01229946524064171
I00398,R041,Aloo Gobi,North Indian,mains,True,Mid,270.0,5,2,1,0.194,34.0,1.1764705882352942,0.13793103448275862,40.0,0.25,1.1428571428571428,0.42592592592592593,0.25,0.30357142857142855,0.17647058823529416,0.23448275862068965,0.1809954751131222,0.10384615384615384,0.013445378151260503
I00399,R041,Banana Split,Desserts,mains,True,Budget,140.0,3,2,0,0.17,26.0,1.1153846153846154,0.18181818181818182,38.0,0.3157894736842105,1.4074074074074074,0.18518518518518517,0.2173913043478261,0.23214285714285712,0.11538461538461542,0.3090909090909091,0.1719457013574661,0.13117408906882588,0.016557734204793027
I00400,R041,Vanilla Shake,Desserts,beverages,True,Budget,70.0,3,0,0,0.312,57.0,1.1403508771929824,0.2558139534883721,67.0,1.164179104477612,1.1551724137931034,0.05555555555555555,0.41032608695652173,0.5089285714285714,0.14035087719298245,0.4348837209302326,0.30316742081447967,0.4835820895522388,0.01359026369168357
I00401,R041,Dum Aloo,North Indian,mains,True,Premium,350.0,5,2,2,0.059,11.0,1.0,0.0,12.0,0.16666666666666666,1.0,0.5740740740740741,0.06657608695652173,0.09821428571428571,0.0,0.0,0.05429864253393665,0.06923076923076922,0.011764705882352941
I00402,R041,Filter Coffee,South Indian,beverages,True,Budget,60.0,6,0,0,0.181,35.0,1.1428571428571428,0.34782608695652173,51.0,1.2549019607843137,1.4166666666666667,0.03703703703703705,0.23233695652173914,0.3125,0.1428571428571428,0.5913043478260869,0.23076923076923078,0.5212669683257918,0.016666666666666666
I00403,R041,Pancakes,Desserts,mains,True,Premium,500.0,3,2,2,0.153,35.0,1.0857142857142856,0.20689655172413793,27.0,0.2222222222222222,0.75,0.8518518518518519,0.19429347826086957,0.3125,0.08571428571428563,0.35172413793103446,0.12217194570135748,0.0923076923076923,0.008823529411764706
I00404,R042,Veg Burger,Fast Food,mains,True,Mid,210.0,4,2,1,0.199,35.0,1.0571428571428572,0.23076923076923078,41.0,0.21951219512195122,1.1388888888888888,0.3148148148148148,0.25679347826086957,0.3125,0.05714285714285716,0.3923076923076923,0.18552036199095023,0.09118198874296435,0.013398692810457516
I00405,R042,Rasam,South Indian,sides,True,Budget,140.0,6,3,0,0.176,22.0,1.0909090909090908,0.1111111111111111,38.0,1.0789473684210527,1.6521739130434783,0.18518518518518517,0.22554347826086954,0.19642857142857142,0.09090909090909083,0.18888888888888888,0.1719457013574661,0.44817813765182185,0.019437340153452685
I00406,R042,Chai,North Indian,beverages,True,Budget,120.0,5,0,0,0.056,9.0,1.0,0.0,20.0,1.5,2.0,0.14814814814814817,0.0625,0.08035714285714285,0.0,0.0,0.0904977375565611,0.6230769230769231,0.023529411764705882
I00407,R042,Onion Raita,South Indian,sides,True,Budget,130.0,6,3,0,0.217,29.0,1.0689655172413792,0.07407407407407407,35.0,1.1428571428571428,1.1666666666666667,0.16666666666666669,0.28125,0.2589285714285714,0.06896551724137923,0.1259259259259259,0.15837104072398192,0.47472527472527465,0.013725490196078433
I00408,R042,Chicken 65,South Indian,starters,False,Mid,190.0,6,4,1,0.247,38.0,1.1578947368421053,0.16129032258064516,66.0,0.3939393939393939,1.6923076923076923,0.2777777777777778,0.3220108695652174,0.33928571428571425,0.1578947368421053,0.27419354838709675,0.29864253393665163,0.1636363636363636,0.019909502262443438
I00409,R042,Coconut Chutney,South Indian,sides,True,Mid,170.0,6,3,1,0.114,15.0,1.0666666666666667,0.16666666666666666,23.0,0.9565217391304348,1.4375,0.24074074074074076,0.14130434782608697,0.13392857142857142,0.06666666666666665,0.2833333333333333,0.10407239819004525,0.39732441471571905,0.016911764705882352
I00410,R042,Tiramisu,Desserts,mains,True,Mid,270.0,3,2,1,0.143,15.0,1.3333333333333333,0.18181818181818182,37.0,0.40540540540540543,2.3125,0.42592592592592593,0.18070652173913043,0.13392857142857142,0.33333333333333326,0.3090909090909091,0.16742081447963802,0.1683991683991684,0.027205882352941177
I00411,R042,Pesarattu,South Indian,mains,True,Mid,230.0,6,2,1,0.367,46.0,1.108695652173913,0.22857142857142856,93.0,0.24731182795698925,1.9787234042553192,0.35185185185185186,0.485054347826087,0.4107142857142857,0.10869565217391308,0.38857142857142857,0.4208144796380091,0.10272952853598014,0.023279098873591992
I00412,R042,Masala Chaas,North Indian,beverages,True,Budget,120.0,5,0,0,0.038,6.0,1.1666666666666667,0.0,15.0,1.7333333333333334,2.142857142857143,0.14814814814814817,0.03804347826086957,0.05357142857142857,0.16666666666666674,0.0,0.06787330316742082,0.72,0.025210084033613443
I00413,R042,Filter Coffee,South Indian,beverages,True,Budget,140.0,6,0,0,0.386,50.0,1.2,0.20512820512820512,106.0,1.5188679245283019,2.0784313725490198,0.18518518518518517,0.5108695652173914,0.4464285714285714,0.19999999999999996,0.3487179487179487,0.4796380090497738,0.6309143686502177,0.02445213379469435
I00414,R043,Wonton Soup,Chinese,sides,True,Budget,80.0,2,3,0,0.189,41.0,1.146341463414634,0.14285714285714285,48.0,1.0625,1.1428571428571428,0.07407407407407407,0.24320652173913043,0.36607142857142855,0.14634146341463405,0.24285714285714283,0.2171945701357466,0.44134615384615383,0.013445378151260503
I00415,R043,Cold Coffee,Chinese,beverages,True,Budget,140.0,2,0,0,0.155,29.0,1.1724137931034482,0.2608695652173913,29.0,1.206896551724138,0.9666666666666667,0.18518518518518517,0.19701086956521738,0.2589285714285714,0.17241379310344818,0.4434782608695652,0.13122171945701358,0.5013262599469496,0.011372549019607842
I00416,R043,Ganne Ka Juice,Street Food,beverages,True,Budget,50.0,7,0,0,0.522,66.0,1.1666666666666667,0.2727272727272727,81.0,1.5925925925925926,1.208955223880597,0.01851851851851853,0.6956521739130436,0.5892857142857143,0.16666666666666674,0.46363636363636357,0.36651583710407243,0.6615384615384615,0.014223002633889375
I00417,R043,Lemon Tea,Chinese,beverages,True,Budget,50.0,2,0,0,0.127,28.0,1.1428571428571428,0.19047619047619047,17.0,1.588235294117647,0.5862068965517241,0.01851851851851853,0.15896739130434784,0.25,0.1428571428571428,0.32380952380952377,0.07692307692307693,0.6597285067873302,0.00689655172413793
I00418,R043,Coleslaw,Fast Food,sides,True,Budget,140.0,4,3,0,0.145,29.0,1.103448275862069,0.42105263157894735,50.0,1.1,1.6666666666666667,0.18518518518518517,0.18342391304347824,0.2589285714285714,0.10344827586206895,0.7157894736842104,0.22624434389140274,0.45692307692307693,0.0196078431372549
I00419,R043,Fried Ice Cream,Chinese,desserts,True,Mid,240.0,2,1,1,0.17,29.0,1.1379310344827587,0.4,33.0,1.9090909090909092,1.1,0.3703703703703704,0.2173913043478261,0.2589285714285714,0.13793103448275867,0.68,0.14932126696832582,0.793006993006993,0.012941176470588235
I00420,R043,Chettinad Chicken Curry,South Indian,mains,False,Premium,370.0,6,2,2,0.106,15.0,1.0,0.15384615384615385,42.0,0.2857142857142857,2.625,0.6111111111111112,0.13043478260869565,0.13392857142857142,0.0,0.26153846153846155,0.1900452488687783,0.11868131868131866,0.030882352941176472
I00421,R043,Sweet and Sour Chicken,Chinese,mains,False,Premium,520.0,2,2,2,0.037,7.0,1.1428571428571428,0.0,9.0,0.1111111111111111,1.125,0.888888888888889,0.03668478260869565,0.0625,0.1428571428571428,0.0,0.04072398190045249,0.04615384615384615,0.013235294117647059
I00422,R043,Lotus Stem Chips,Chinese,starters,True,Premium,300.0,2,4,2,0.05,14.0,1.0714285714285714,0.16666666666666666,61.0,0.2459016393442623,4.066666666666666,0.4814814814814815,0.05434782608695653,0.125,0.0714285714285714,0.2833333333333333,0.27601809954751133,0.1021437578814628,0.047843137254901955
I00423,R043,Grilled Sandwich,Fast Food,mains,True,Premium,410.0,4,2,2,0.29,46.0,1.173913043478261,0.25,125.0,0.304,2.6595744680851063,0.6851851851851852,0.3804347826086956,0.4107142857142857,0.17391304347826098,0.425,0.5656108597285069,0.12627692307692306,0.03128911138923655
I00424,R044,Cheesecake,Fast Food,desserts,True,Mid,220.0,4,1,1,0.286,49.0,1.0816326530612246,0.3125,24.0,1.375,0.48,0.33333333333333337,0.375,0.4375,0.08163265306122458,0.53125,0.1085972850678733,0.5711538461538461,0.005647058823529411
I00425,R044,Fried Ice Cream,Chinese,desserts,True,Mid,150.0,2,1,1,0.239,32.0,1.15625,0.2608695652173913,12.0,2.1666666666666665,0.36363636363636365,0.20370370370370372,0.31114130434782605,0.2857142857142857,0.15625,0.4434782608695652,0.05429864253393665,0.8999999999999999,0.0042780748663101605
I00426,R044,Manchow Soup,Chinese,sides,True,Mid,160.0,2,3,1,0.369,50.0,1.18,0.25,62.0,0.8064516129032258,1.2156862745098038,0.2222222222222222,0.4877717391304348,0.4464285714285714,0.17999999999999994,0.425,0.28054298642533937,0.3349875930521091,0.014302191464821222
I00427,R044,Kiwi Smoothie,Beverages,mains,True,Mid,250.0,0,2,1,0.267,38.0,1.105263157894737,0.13333333333333333,76.0,0.17105263157894737,1.9487179487179487,0.3888888888888889,0.3491847826086957,0.33928571428571425,0.10526315789473695,0.22666666666666666,0.3438914027149322,0.07105263157894737,0.022926093514328807
I00428,R044,Orange Juice,Beverages,mains,True,Premium,490.0,0,2,2,0.098,8.0,1.125,0.0,32.0,0.34375,3.5555555555555554,0.8333333333333334,0.11956521739130435,0.07142857142857142,0.125,0.0,0.14479638009049775,0.14278846153846153,0.04183006535947712
I00429,R044,McAloo Tikki,Fast Food,mains,True,Premium,370.0,4,2,2,0.305,49.0,1.163265306122449,0.2857142857142857,86.0,0.13953488372093023,1.72,0.6111111111111112,0.4008152173913043,0.4375,0.16326530612244894,0.48571428571428565,0.38914027149321273,0.05796064400715563,0.02023529411764706
I00430,R044,Veg Burger,Fast Food,mains,True,Premium,480.0,4,2,2,0.07,9.0,1.1111111111111112,0.125,15.0,0.4,1.5,0.8148148148148149,0.08152173913043478,0.08035714285714285,0.11111111111111116,0.2125,0.06787330316742082,0.16615384615384615,0.01764705882352941
I00431,R044,Nannari Sarbat,South Indian,beverages,True,Budget,100.0,6,0,0,0.262,33.0,1.2121212121212122,0.25,148.0,1.3581081081081081,4.352941176470588,0.11111111111111113,0.3423913043478261,0.29464285714285715,0.21212121212121215,0.425,0.6696832579185521,0.5641372141372141,0.051211072664359855
I00432,R044,Coleslaw,Fast Food,sides,True,Budget,110.0,4,3,0,0.202,27.0,1.2222222222222223,0.2,39.0,0.9230769230769231,1.3928571428571428,0.12962962962962965,0.2608695652173913,0.24107142857142855,0.22222222222222232,0.34,0.17647058823529413,0.3834319526627219,0.016386554621848737
I00433,R044,Cheese Balls,Fast Food,starters,True,Premium,300.0,4,4,2,0.676,0.0,1.0,0.0,0.0,0.0,0.0,0.4814814814814815,0.9048913043478262,0.0,0.0,0.0,0.0,0.0,0.0
I00434,R045,Manchow Soup,Chinese,sides,True,Budget,130.0,2,3,0,0.158,46.0,1.1304347826086956,0.3225806451612903,103.0,1.1067961165048543,2.1914893617021276,0.16666666666666669,0.20108695652173914,0.4107142857142857,0.13043478260869557,0.5483870967741935,0.46606334841628966,0.4597460791635548,0.025782227784730914
I00435,R045,Toffee Apple,Chinese,desserts,True,Mid,160.0,2,1,1,0.175,39.0,1.205128205128205,0.2,43.0,1.9534883720930232,1.075,0.2222222222222222,0.22418478260869565,0.3482142857142857,0.20512820512820507,0.34,0.19457013574660637,0.8114490161001788,0.01264705882352941
I00436,R045,Schezwan Noodles,Chinese,mains,True,Mid,170.0,2,2,1,0.233,45.0,1.0888888888888888,0.34615384615384615,150.0,0.2,3.260869565217391,0.24074074074074076,0.30298913043478265,0.40178571428571425,0.0888888888888888,0.5884615384615385,0.6787330316742082,0.08307692307692308,0.038363171355498715
I00437,R045,Spring Rolls,Chinese,starters,True,Premium,340.0,2,4,2,0.036,11.0,1.1818181818181819,0.2222222222222222,9.0,1.2222222222222223,0.75,0.5555555555555556,0.03532608695652173,0.09821428571428571,0.18181818181818188,0.37777777777777777,0.04072398190045249,0.5076923076923077,0.008823529411764706
I00438,R045,Dragon Chicken,Chinese,starters,False,Premium,340.0,2,4,2,0.252,69.0,1.1014492753623188,0.3,43.0,0.37209302325581395,0.6142857142857143,0.5555555555555556,0.328804347826087,0.6160714285714285,0.10144927536231885,0.51,0.19457013574660637,0.154561717352415,0.007226890756302521
I00439,R045,Wonton Soup,Chinese,sides,True,Mid,170.0,2,3,1,0.098,0.0,1.0,0.0,0.0,0.0,0.0,0.24074074074074076,0.11956521739130435,0.0,0.0,0.0,0.0,0.0,0.0
I00440,R045,Cold Coffee,Chinese,beverages,True,Budget,130.0,2,0,0,0.429,75.0,1.1866666666666668,0.375,74.0,1.635135135135135,0.9736842105263158,0.16666666666666669,0.5692934782608695,0.6696428571428571,0.18666666666666676,0.6375,0.33484162895927605,0.6792099792099792,0.011455108359133126
I00441,R045,Coca-Cola,Chinese,beverages,True,Budget,110.0,2,0,0,0.238,54.0,1.2407407407407407,0.3333333333333333,58.0,1.5862068965517242,1.0545454545454545,0.12962962962962965,0.30978260869565216,0.4821428571428571,0.2407407407407407,0.5666666666666667,0.26244343891402716,0.6588859416445623,0.012406417112299464
I00442,R045,Shahi Paneer,North Indian,mains,True,Premium,490.0,5,2,2,0.122,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.15217391304347827,0.0,0.0,0.0,0.0,0.0,0.0
I00443,R045,Hakka Noodles,Chinese,mains,True,Premium,330.0,2,2,2,0.049,14.0,1.1428571428571428,0.16666666666666666,35.0,0.45714285714285713,2.3333333333333335,0.5370370370370371,0.05298913043478261,0.125,0.1428571428571428,0.2833333333333333,0.15837104072398192,0.18989010989010988,0.027450980392156866
I00444,R046,Kulfi Falooda,Street Food,desserts,True,Budget,100.0,7,1,0,0.032,17.0,1.1176470588235294,0.13333333333333333,10.0,1.7,0.5555555555555556,0.11111111111111113,0.029891304347826084,0.15178571428571427,0.11764705882352944,0.22666666666666666,0.04524886877828055,0.7061538461538461,0.006535947712418301
I00445,R046,Ranch Sauce,Fast Food,sides,True,Budget,120.0,4,3,0,0.075,21.0,1.0952380952380953,0.2,59.0,1.0169491525423728,2.6818181818181817,0.14814814814814817,0.08831521739130434,0.1875,0.09523809523809534,0.34,0.26696832579185525,0.4224250325945241,0.03155080213903743
I00446,R046,Pani Puri Shots,Street Food,starters,True,Mid,210.0,7,4,1,0.07,26.0,1.0384615384615385,0.19047619047619047,57.0,0.21052631578947367,2.111111111111111,0.3148148148148148,0.08152173913043478,0.23214285714285712,0.03846153846153855,0.32380952380952377,0.2579185520361991,0.08744939271255059,0.024836601307189544
I00447,R046,Oreo McFlurry,Fast Food,desserts,True,Mid,220.0,4,1,1,0.277,54.0,1.1481481481481481,0.21052631578947367,29.0,1.5172413793103448,0.5272727272727272,0.33333333333333337,0.3627717391304348,0.4821428571428571,0.14814814814814814,0.3578947368421052,0.13122171945701358,0.6302387267904509,0.006203208556149732
I00448,R046,Kathi Roll,Street Food,mains,True,Premium,560.0,7,2,2,0.311,59.0,1.1355932203389831,0.2631578947368421,127.0,0.33070866141732286,2.1166666666666667,0.9629629629629629,0.40896739130434784,0.5267857142857143,0.13559322033898313,0.4473684210526315,0.574660633484163,0.13737129012719565,0.024901960784313726
I00449,R046,Dabeli,Street Food,mains,True,Premium,350.0,7,2,2,0.492,0.0,1.0,0.0,0.0,0.0,0.0,0.5740740740740741,0.654891304347826,0.0,0.0,0.0,0.0,0.0,0.0
I00450,R046,Kokum Sharbat,Street Food,beverages,True,Budget,40.0,7,0,0,0.212,39.0,1.1282051282051282,0.13793103448275862,120.0,1.4916666666666667,3.0,0.0,0.27445652173913043,0.3482142857142857,0.1282051282051282,0.23448275862068965,0.5429864253393666,0.6196153846153846,0.03529411764705882
I00451,R046,Sugarcane Juice,Beverages,mains,True,Premium,370.0,0,2,2,0.103,33.0,1.0606060606060606,0.24,42.0,0.35714285714285715,1.2352941176470589,0.6111111111111112,0.1263586956521739,0.29464285714285715,0.06060606060606055,0.408,0.1900452488687783,0.14835164835164835,0.01453287197231834
I00452,R046,Masala Peanuts,Street Food,sides,True,Budget,130.0,7,3,0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.15625,0.0,0.0,0.0,0.0,0.0,0.0
I00453,R046,Papad,Street Food,sides,True,Budget,120.0,7,3,0,0.074,27.0,1.1481481481481481,0.19047619047619047,40.0,1.125,1.4285714285714286,0.14814814814814817,0.08695652173913043,0.24107142857142855,0.14814814814814814,0.32380952380952377,0.1809954751131222,0.46730769230769226,0.01680672268907563
I00454,R047,Butter Roti,North Indian,sides,True,Mid,160.0,5,3,1,0.196,42.0,1.119047619047619,0.3,56.0,1.0535714285714286,1.302325581395349,0.2222222222222222,0.25271739130434784,0.375,0.11904761904761907,0.51,0.2533936651583711,0.43763736263736264,0.015321477428180576
I00455,R047,Papad,Street Food,sides,True,Budget,60.0,7,3,0,0.314,67.0,1.164179104477612,0.3939393939393939,81.0,1.1604938271604939,1.1911764705882353,0.03703703703703705,0.41304347826086957,0.5982142857142857,0.16417910447761197,0.6696969696969697,0.36651583710407243,0.48205128205128206,0.014013840830449827
I00456,R047,Masala Chaas,North Indian,beverages,True,Budget,100.0,5,0,0,0.607,97.0,1.2164948453608246,0.38636363636363635,113.0,1.4513274336283186,1.153061224489796,0.11111111111111113,0.811141304347826,0.8660714285714285,0.21649484536082464,0.6568181818181817,0.5113122171945702,0.60285908781484,0.013565426170468188
I00457,R047,Mutton Rogan Josh,North Indian,mains,False,Premium,510.0,5,2,2,0.11,30.0,1.1,0.4,12.0,0.3333333333333333,0.3870967741935484,0.8703703703703705,0.1358695652173913,0.26785714285714285,0.10000000000000009,0.68,0.05429864253393665,0.13846153846153844,0.004554079696394687
I00458,R047,Nimbu Pani,Street Food,beverages,True,Budget,140.0,7,0,0,0.247,45.0,1.1555555555555554,0.32142857142857145,55.0,1.4,1.1956521739130435,0.18518518518518517,0.3220108695652174,0.40178571428571425,0.15555555555555545,0.5464285714285715,0.24886877828054302,0.5815384615384614,0.014066496163682864
I00459,R047,Kadai Chicken,North Indian,mains,False,Premium,390.0,5,2,2,0.67,103.0,1.1359223300970873,0.40425531914893614,125.0,0.296,1.2019230769230769,0.6481481481481481,0.8967391304347827,0.9196428571428571,0.13592233009708732,0.6872340425531914,0.5656108597285069,0.12295384615384614,0.014140271493212668
I00460,R047,Chicken Korma,North Indian,mains,False,Premium,470.0,5,2,2,0.263,51.0,1.1568627450980393,0.36363636363636365,39.0,0.5384615384615384,0.75,0.7962962962962963,0.34375,0.45535714285714285,0.15686274509803932,0.6181818181818182,0.17647058823529413,0.2236686390532544,0.008823529411764706
I00461,R047,Paneer Tikka Masala,North Indian,mains,True,Premium,280.0,5,2,2,0.357,63.0,1.0952380952380953,0.3888888888888889,61.0,0.3114754098360656,0.953125,0.4444444444444444,0.47146739130434784,0.5625,0.09523809523809534,0.6611111111111111,0.27601809954751133,0.12938209331651954,0.011213235294117647
I00462,R047,Crispy Corn,Chinese,starters,True,Mid,260.0,2,4,1,0.057,11.0,1.0909090909090908,0.2222222222222222,70.0,0.22857142857142856,5.833333333333333,0.40740740740740744,0.06385869565217392,0.09821428571428571,0.09090909090909083,0.37777777777777777,0.31674208144796384,0.09494505494505494,0.06862745098039215
I00463,R047,Mango Smoothie,Fast Food,beverages,True,Budget,100.0,4,0,0,0.078,19.0,1.2105263157894737,0.26666666666666666,11.0,1.3636363636363635,0.55,0.11111111111111113,0.09239130434782608,0.16964285714285712,0.21052631578947367,0.4533333333333333,0.0497737556561086,0.5664335664335663,0.006470588235294118
I00464,R048,Reshmi Kebab,Biryani,starters,False,Mid,150.0,1,4,1,0.356,38.0,1.1578947368421053,0.2962962962962963,57.0,0.2631578947368421,1.4615384615384615,0.20370370370370372,0.4701086956521739,0.33928571428571425,0.1578947368421053,0.5037037037037037,0.2579185520361991,0.10931174089068825,0.017194570135746604
I00465,R048,Chicken Nuggets,Fast Food,starters,False,Budget,110.0,4,4,0,0.301,30.0,1.2333333333333334,0.11538461538461539,33.0,0.2727272727272727,1.064516129032258,0.12962962962962965,0.3953804347826087,0.26785714285714285,0.2333333333333334,0.19615384615384615,0.14932126696832582,0.11328671328671328,0.012523719165085389
I00466,R048,Lime Soda,Fast Food,beverages,True,Budget,130.0,4,0,0,0.542,52.0,1.1923076923076923,0.25,153.0,1.1568627450980393,2.8867924528301887,0.16666666666666669,0.7228260869565218,0.46428571428571425,0.1923076923076923,0.425,0.6923076923076924,0.4805429864253394,0.033962264150943396
I00467,R048,McAloo Tikki,Fast Food,mains,True,Premium,300.0,4,2,2,0.065,9.0,1.3333333333333333,0.125,12.0,0.5,1.2,0.4814814814814815,0.07472826086956522,0.08035714285714285,0.33333333333333326,0.2125,0.05429864253393665,0.20769230769230768,0.014117647058823528
I00468,R048,Sundae,Fast Food,desserts,True,Premium,310.0,4,1,2,0.294,38.0,1.1842105263157894,0.25,35.0,1.2285714285714286,0.8974358974358975,0.5,0.3858695652173913,0.33928571428571425,0.18421052631578938,0.425,0.15837104072398192,0.5103296703296704,0.010558069381598794
I00469,R048,Chicken Burger,Fast Food,mains,False,Premium,310.0,4,2,2,0.351,41.0,1.1219512195121952,0.27586206896551724,82.0,0.3780487804878049,1.9523809523809523,0.5,0.4633152173913043,0.36607142857142855,0.12195121951219523,0.4689655172413793,0.37104072398190047,0.15703564727954972,0.022969187675070026
I00470,R048,Kung Pao Chicken,Chinese,mains,False,Premium,310.0,2,2,2,0.262,35.0,1.0571428571428572,0.21428571428571427,54.0,0.2777777777777778,1.5,0.5,0.3423913043478261,0.3125,0.05714285714285716,0.36428571428571427,0.24434389140271495,0.11538461538461538,0.01764705882352941
I00471,R048,Crème Brûlée,Desserts,mains,True,Mid,220.0,3,2,1,0.095,19.0,1.105263157894737,0.26666666666666666,21.0,0.38095238095238093,1.05,0.33333333333333337,0.11548913043478262,0.16964285714285712,0.10526315789473695,0.4533333333333333,0.09502262443438915,0.1582417582417582,0.012352941176470589
I00472,R048,French Fries,Fast Food,mains,True,Premium,290.0,4,2,2,0.227,31.0,1.1935483870967742,0.1111111111111111,48.0,0.1875,1.5,0.462962962962963,0.29483695652173914,0.27678571428571425,0.19354838709677424,0.18888888888888888,0.2171945701357466,0.07788461538461539,0.01764705882352941
I00473,R048,Donut,Fast Food,desserts,True,Mid,200.0,4,1,1,0.283,0.0,1.0,0.0,0.0,0.0,0.0,0.29629629629629634,0.3709239130434782,0.0,0.0,0.0,0.0,0.0,0.0
I00474,R049,Mosambi Juice,Beverages,mains,True,Premium,330.0,0,2,2,0.287,0.0,1.0,0.0,0.0,0.0,0.0,0.5370370370370371,0.3763586956521739,0.0,0.0,0.0,0.0,0.0,0.0
I00475,R049,Pongal,South Indian,mains,True,Mid,270.0,6,2,1,0.133,22.0,1.2272727272727273,0.05,46.0,0.32608695652173914,2.0,0.42592592592592593,0.16711956521739132,0.19642857142857142,0.2272727272727273,0.085,0.2081447963800905,0.1354515050167224,0.023529411764705882
I00476,R049,Gunpowder Podi,South Indian,sides,True,Budget,80.0,6,3,0,0.075,9.0,1.3333333333333333,0.16666666666666666,12.0,1.0,1.2,0.07407407407407407,0.08831521739130434,0.08035714285714285,0.33333333333333326,0.2833333333333333,0.05429864253393665,0.41538461538461535,0.014117647058823528
I00477,R049,Sambar,South Indian,sides,True,Budget,70.0,6,3,0,0.186,33.0,1.1818181818181819,0.14814814814814814,23.0,0.8695652173913043,0.6764705882352942,0.05555555555555555,0.2391304347826087,0.29464285714285715,0.18181818181818188,0.2518518518518518,0.10407239819004525,0.3612040133779264,0.00795847750865052
I00478,R049,Manchurian,Chinese,mains,True,Mid,230.0,2,2,1,0.174,32.0,1.09375,0.2,60.0,0.26666666666666666,1.8181818181818181,0.35185185185185186,0.22282608695652173,0.2857142857142857,0.09375,0.34,0.2714932126696833,0.11076923076923076,0.0213903743315508
I00479,R049,Pickle,South Indian,sides,True,Mid,210.0,6,3,1,0.307,41.0,1.146341463414634,0.11764705882352941,59.0,1.152542372881356,1.4047619047619047,0.3148148148148148,0.40353260869565216,0.36607142857142855,0.14634146341463405,0.19999999999999998,0.26696832579185525,0.47874837027379397,0.0165266106442577
I00480,R049,Orange Juice,Beverages,mains,True,Mid,220.0,0,2,1,0.148,26.0,1.0384615384615385,0.19047619047619047,74.0,0.2972972972972973,2.740740740740741,0.33333333333333337,0.1875,0.23214285714285712,0.03846153846153855,0.32380952380952377,0.33484162895927605,0.12349272349272349,0.03224400871459695
I00481,R049,Bonda,South Indian,starters,True,Mid,270.0,6,4,1,0.075,16.0,1.3125,0.06666666666666667,61.0,0.13114754098360656,3.588235294117647,0.42592592592592593,0.08831521739130434,0.14285714285714285,0.3125,0.11333333333333333,0.27601809954751133,0.05447667087011349,0.04221453287197232
I00482,R049,Neera,South Indian,beverages,True,Budget,50.0,6,0,0,0.258,48.0,1.2083333333333333,0.22857142857142856,93.0,1.5376344086021505,1.8979591836734695,0.01851851851851853,0.33695652173913043,0.42857142857142855,0.20833333333333326,0.38857142857142857,0.4208144796380091,0.6387096774193548,0.02232893157262905
I00483,R049,Nannari Sarbat,South Indian,beverages,True,Budget,70.0,6,0,0,0.042,4.0,1.0,0.0,28.0,1.4642857142857142,5.6,0.05555555555555555,0.043478260869565216,0.03571428571428571,0.0,0.0,0.12669683257918554,0.6082417582417582,0.06588235294117646
I00484,R050,Watermelon Juice,Beverages,mains,True,Mid,250.0,0,2,1,0.11,23.0,1.0,0.045454545454545456,23.0,0.2608695652173913,0.9583333333333334,0.3888888888888889,0.1358695652173913,0.20535714285714285,0.0,0.07727272727272727,0.10407239819004525,0.10836120401337791,0.011274509803921568
